-1.96863 -0.94902 6.84727e-111 0
-1.96863 -0.933333 2.25894e-110 0
-1.96863 -0.917647 7.38083e-110 0
-1.96863 -0.901961 2.38845e-109 0
-1.96863 -0.886275 7.65485e-109 0
-1.96863 -0.870588 2.42979e-108 0
-1.96863 -0.854902 7.63857e-108 0
-1.96863 -0.839216 2.3783e-107 0
-1.96863 -0.823529 7.33385e-107 0
-1.96863 -0.807843 2.2398e-106 0
-1.96863 -0.792157 6.77479e-106 0
-1.96863 -0.776471 2.02952e-105 0
-1.96863 -0.760784 6.02148e-105 0
-1.96863 -0.745098 1.76939e-104 0
-1.96863 -0.729412 5.14938e-104 0
-1.96863 -0.713725 1.48422e-103 0
-1.96863 -0.698039 4.23693e-103 0
-1.96863 -0.682353 1.19789e-102 0
-1.96863 -0.666667 3.35421e-102 0
-1.96863 -0.65098 9.30201e-102 0
-1.96863 -0.635294 2.5549e-101 0
-1.96863 -0.619608 6.94997e-101 0
-1.96863 -0.603922 1.87242e-100 0
-1.96863 -0.588235 4.99612e-100 0
-1.96863 -0.572549 1.3203e-99 0
-1.96863 -0.556863 3.45562e-99 0
-1.96863 -0.541176 8.95756e-99 0
-1.96863 -0.52549 2.29966e-98 0
-1.96863 -0.509804 5.84722e-98 0
-1.96863 -0.494118 1.47247e-97 0
-1.96863 -0.478431 3.67243e-97 0
-1.96863 -0.462745 9.07135e-97 0
-1.96863 -0.447059 2.21922e-96 0
-1.96863 -0.431373 5.37702e-96 0
-1.96863 -0.415686 1.29031e-95 0
-1.96863 -0.4 3.06659e-95 0
-1.96863 -0.384314 7.2182e-95 0
-1.96863 -0.368627 1.68273e-94 0
-1.96863 -0.352941 3.88516e-94 0
-1.96863 -0.337255 8.88414e-94 0
-1.96863 -0.321569 2.01202e-93 0
-1.96863 -0.305882 4.51296e-93 0
-1.96863 -0.290196 1.00254e-92 0
-1.96863 -0.27451 2.20572e-92 0
-1.96863 -0.258824 4.80632e-92 0
-1.96863 -0.243137 1.03725e-91 0
-1.96863 -0.227451 2.21701e-91 0
-1.96863 -0.211765 4.69314e-91 0
-1.96863 -0.196078 9.8394e-91 0
-1.96863 -0.180392 2.04308e-90 0
-1.96863 -0.164706 4.20158e-90 0
-1.96863 -0.14902 8.55758e-90 0
-1.96863 -0.133333 1.72624e-89 0
-1.96863 -0.117647 3.44874e-89 0
-1.96863 -0.101961 6.8239e-89 0
-1.96863 -0.0862745 1.33726e-88 0
-1.96863 -0.0705882 2.59543e-88 0
-1.96863 -0.054902 4.989e-88 0
-1.96863 -0.0392157 9.49792e-88 0
-1.96863 -0.0235294 1.79083e-87 0
-1.96863 -0.00784314 3.3442e-87 0
-1.96863 0.00784314 6.18502e-87 0
-1.96863 0.0235294 1.13292e-86 0
-1.96863 0.0392157 2.05528e-86 0
-1.96863 0.054902 3.69277e-86 0
-1.96863 0.0705882 6.57121e-86 0
-1.96863 0.0862745 1.15811e-85 0
-1.96863 0.101961 2.02145e-85 0
-1.96863 0.117647 3.49453e-85 0
-1.96863 0.133333 5.98309e-85 0
-1.96863 0.14902 1.01455e-84 0
-1.96863 0.164706 1.70385e-84 0
-1.96863 0.180392 2.83401e-84 0
-1.96863 0.196078 4.66855e-84 0
-1.96863 0.211765 7.61681e-84 0
-1.96863 0.227451 1.23077e-83 0
-1.96863 0.243137 1.96965e-83 0
-1.96863 0.258824 3.12186e-83 0
-1.96863 0.27451 4.90061e-83 0
-1.96863 0.290196 7.61897e-83 0
-1.96863 0.305882 1.17315e-82 0
-1.96863 0.321569 1.78905e-82 0
-1.96863 0.337255 2.7021e-82 0
-1.96863 0.352941 4.04197e-82 0
-1.96863 0.368627 5.98817e-82 0
-1.96863 0.384314 8.78632e-82 0
-1.96863 0.4 1.27682e-81 0
-1.96863 0.415686 1.83766e-81 0
-1.96863 0.431373 2.61945e-81 0
-1.96863 0.447059 3.698e-81 0
-1.96863 0.462745 5.17053e-81 0
-1.96863 0.478431 7.16001e-81 0
-1.96863 0.494118 9.81981e-81 0
-1.96863 0.509804 1.33384e-80 0
-1.96863 0.52549 1.79438e-80 0
-1.96863 0.541176 2.39077e-80 0
-1.96863 0.556863 3.1548e-80 0
-1.96863 0.572549 4.12303e-80 0
-1.96863 0.588235 5.33669e-80 0
-1.96863 0.603922 6.8413e-80 0
-1.96863 0.619608 8.68593e-80 0
-1.96863 0.635294 1.09221e-79 0
-1.96863 0.65098 1.36021e-79 0
-1.96863 0.666667 1.6777e-79 0
-1.96863 0.682353 2.04945e-79 0
